lat,lat_dir,long,long_dir,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998
25,S,175,E,,,,,,15176.64,5549.1,1630.1,7955.64,7890.6,5837.06,12770.78,,2482,,2901.42,4089.2,,,,,,,,58805.48,2452,6473.21,2931.18,,1348.02,3897.3,1400.46,2159.22,,6573.04,5507.92,7657.69,3273,2801.87,24570.47,33235,3875.63,,5132,13409.99,17892.14,16558.42,24610.18,18406.42
25,S,180,W,,,,,,937.23,4352.64,3907.87,2034.85,2654.04,1532.75,,1094.02,1002.59,,,,,,,840.09,,1039.04,,,,7659.15,,,2200.46,2389.22,6751.1,2083.95,3106.5,3890.34,871.13,,,1309.57,2459.96,,,,2467.81,,,,2016.79,8250.9
25,S,175,W,,,,,817.38,3979.8,10881.19,1776.31,,,,3398.22,,,,982.45,1833,,,7969,1719.76,2104.94,1294,2544.74,14121.42,1106,4918.85,1092.34,1548.21,4215.74,5885.87,5427.44,6919.62,847.85,2253.68,6511.25,4693.28,6814.6,9354.71,12447.26,,15221.12,,5877.75,1975.11,2345,,10266.99,12839.76
25,S,170,W,,,,,,1233.14,3518.09,,,,,,,,,7115.69,4660.34,1093.87,,,1936.44,,,2541.64,7183.69,,2486.83,,1444.41,2278.16,7287.02,3265.43,826.8,886,2444.71,2000.46,1921,1262,2167,7594.89,5818,13666,,3328,4025,951,828.14,5024.94,3859.75
25,S,165,W,,,,,,953.32,,,,,,,,,,,,,,,1080.27,,,,,,1602.72,1617.77,,,3602.02,3581.33,,,2831,1110,,,,,1888,22677,,3638,1457.1,,,,
25,S,160,W,,,,,,,,,,,,,,,,1056.32,,,,,,1635.16,3310.29,,,,1008.42,,,,,10234.41,,,,,,,,,4721,,1918,,,,,,
25,S,155,W,,,,,,,,,,,,,,,,919.86,,,891,,3001.78,,,15756.6,,,2905.41,2039.04,,,,5236.99,1275.56,,,,,,,,,,,,,,,,
25,S,150,W,,,,,,,,,,,,,,,,,,,,,,,,,8675.96,,,3077.58,,,,4091.65,2247,,,,,2259.56,1223.49,897.84,,,,,,,,,
25,S,145,W,,,,,,,,,,,,,,,,,1477.09,,959.71,,,,,,,,1229.19,2859.91,,,,8167.31,2848.17,,,2365.89,,6662.38,1297,2357.82,,,,,,,,,
25,S,140,W,,,,,,,,,2899.38,1803.15,,,1657.4,,,920.33,,1349.39,1862.75,,,,,5206.18,,,2039.34,3453.62,,,,11906.06,,,,,2183.91,4653.17,828.82,,,,,,,1975,,,
25,S,135,W,,,,,,,,,,1743.4,,,5171.78,5138.14,808.35,,,7602,3279.56,,934.2,6347.18,2178.69,3581.83,4208.37,,5429.47,6517.31,3242.3,,7448.29,12192.49,,1177.88,1037.42,3767.32,9434.75,1701.72,2449.32,,,,13072,1466.5,2495,,,,
30,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,125,E,,,8000.13,4756.59,1049.22,2843.8,,5173.3,2608.18,2150.46,3203.05,1260.25,,4943.72,5501.73,13665.94,9168.59,6732.33,2689.04,948.36,2480.13,2856.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,130,E,,,9623.97,13433.24,11878.76,12570.68,12216.9,27541.19,10399.82,11921.08,12051.59,3678.62,5604.43,11750.31,11850.15,7468.53,14703.82,28020.97,18599.3,29706.87,34624.41,31141.07,35870.38,30920.37,22811.85,92750.8,84887.3,111334.91,108999.1,129036.34,96738.58,94160.68,95001.03,175946.76,110050.32,195995.82,133984.25,200980.3,138500.33,131756.81,174932.98,124525.36,149006.91,104896.65,79976.69,48086.79,49205.91,44262.54,35550.48
30,N,135,E,,,25384.52,92762.98,48031.58,65067.34,64086.19,62060.4,87446.39,77392.23,124562.63,90375.97,72613.12,130157.27,67450.66,40070.02,32905.24,47531.08,18333.2,50515.05,44398.85,32021.09,39758.84,32562.08,18200.9,66773.58,57766.19,80903.66,78197.59,109384.78,73284.11,68914.27,78883.9,134133.95,85303.88,142083.03,105444.06,144001.66,101675.42,99660.98,131070.59,99314.04,116115.9,93480.49,67687.87,48026.19,71469.3,45925.44,46238.7
30,N,140,E,,,70432.26,125518.85,195655.03,151782.39,84800.47,88438.15,80311.03,77927.71,129364.87,109201.96,18369.89,16126.9,34403.75,48779.97,33678.96,76302.87,69039.58,66578.53,62327.46,44580.16,46703.14,33346.66,29858.8,72453.92,55094.15,87817.54,85017.16,104965.45,72885.84,93431.8,91518.72,179556.63,141408.04,215402.92,189830.72,186483.49,144678.11,126731,159130.29,131815.49,146640.59,125590.31,68278.32,51995.85,65868.36,48821.14,57932.19
30,N,145,E,,,50983.12,37103.03,64672.74,42267.84,21016.3,57033.98,43770.41,77349.64,49298.73,50739.15,14873.61,16635.33,26216.6,27798.3,19980.64,52765.39,64625.67,46062.14,42088.55,21626.22,16917.54,22286.78,29779.14,41032.35,39354.31,54429.07,47332.78,70374.71,38698.92,54211.95,39782.94,114113.5,84920.1,127014.11,105835.57,84231.74,62078.84,57425.16,85741.05,64586.18,74592.75,64055.41,35778.08,27487.71,51742.62,54844.39,34709.29
30,N,150,E,,,37175.68,21255.05,28746.22,21717.92,28233.12,37048.9,65239.79,59232.54,72599.25,61200.99,17876.67,30874.99,22068.73,19398.19,33675.11,50920.61,51906.77,74283.77,53696.57,26149.62,14692.83,19015.34,28544.24,46197.21,67793.68,59337.02,46492.87,56769.17,38488.91,32215.26,28400.28,72425.34,52567.58,73155.19,75911.22,62248.86,62380.44,50399.43,58216.44,52024.66,55523.7,54745.39,33483.01,16532.82,14583.46,26281.23,22281.41
30,N,155,E,,,36639.09,34430.88,14262.74,30338.33,47856.81,35259.17,68257.69,51096.84,66372.07,27658.22,16038.25,22502.45,30841.2,20821.22,52404.79,65114.79,40383.9,56512.32,51742.67,53449.98,28837.7,33611.54,34124.72,50533.9,86089.27,44528.92,44944.77,60018.78,35509.75,39872.49,21304.01,26062.66,29677.13,62652.17,44649.79,37595.54,44591.31,38561.45,31383.54,22493.49,28758.85,30961.48,18907.86,19848.45,15741.1,12156.64,10098.37
30,N,160,E,,,9288.43,17045.72,19068.09,33936.5,57978.29,23707.45,26541.47,27180.81,49367.14,37238.31,12348.3,20261.75,15250.54,30728.22,9172.67,20516.82,20031.7,17088.59,14013.68,23722.35,14690.07,9665.51,12180.48,8428.86,26923.62,16612.11,30387.82,30502.28,15357.97,23885,24860,20620,17391,20877,25094,26414,31200,25217,21135.4,23341,23672,28489,19669,38400.93,45790.42,20348.64,13057.55
30,N,165,E,,,4581.48,1783.58,14645.33,30405.69,18094.69,7745.58,12783.42,16126.61,23790.72,22638.78,16199.91,12218.94,5892.43,7355.84,6878.83,32995.16,17355,27475.91,12495.69,35057.17,19642.68,16739.96,10208.8,20027.26,16483.02,16715.81,29393.87,49684.59,15873.14,26954.4,35804,36840.93,23693.45,25945.22,31094.62,19110.63,26115.72,30628.71,22048.99,13582.35,19722.84,9284,8450,14839.47,25057.63,14997.86,8101.15
30,N,170,E,,,5837.6,7238.7,6040.7,17381.6,22505.03,13600.85,15984.22,38101.71,44527.54,52930.43,30451.57,16461.29,10704.85,13719.75,16473.82,34297.47,46250.67,55184.31,28642.68,60518.39,30738.9,33610.25,21261.76,25117.39,26582.74,16329.98,12819.47,24923.16,25752.03,32028,31450,25357,26743,22303,27941,20101,46216,42604,31032,38183,25531,18971,27373,10167.43,20645.35,29973.74,21920.62
30,N,175,E,,,21414.1,18789.26,16208.41,18874.7,4819.92,6286.8,4467.9,10514.83,24822.3,13329.85,16874.28,10409.91,3567.08,22194.93,41564.36,55183.17,40364.8,49360.33,34347.33,37258.41,31282.28,25250.46,12811.28,5531.05,31412.43,6716.28,10076.21,13067.02,15809.23,27119,8089,15570,16047,15127,18062,28641,54044,59287,17913,41269,27472,20436,26253,3049.23,977.75,2529.21,
30,N,180,W,,,,7812.05,3352.48,7341.31,1386.07,10212.97,2908.98,,,9480.67,4622.06,,,1056.98,1036.12,,859.51,3148.76,1836.74,855.55,902.88,4156.99,,,2475.83,,1077.68,,,,,,,,,1092,,928,972,,971,7309,3037,1020.02,1283.82,1879.05,
30,N,175,W,,,,7687.92,1978.92,7377.18,,2326.6,2224.31,5223.31,920.73,,3753.64,2145.29,,2559.94,,3029.73,4082.57,3236.29,3830.2,5170.68,5378.21,9077.9,3424.71,3831.65,5479.68,,9763.5,7726.35,1944.68,4614.98,2463,6150,6126,6177,2591,18153,5199,2905,3379,5382,3823,19088,1080,2095.47,3903.78,1246.88,
30,N,170,W,,,,,1785.6,10540.99,4999.85,2851.1,906.46,5867.34,1605.75,1925.44,13212.74,6521.8,5434.87,4628.54,1199.09,5647.04,2664.26,2203.67,5518.27,6145.37,14007.22,6181.01,4502.17,5410.83,11433.33,2856.09,10168.78,3445.96,6894.07,7070.46,,9983,20135.74,11207.17,7954.41,18908.14,12695,7942,4192,4260,7394,18374,1236,9176.3,2299.28,8456.13,1045.5
30,N,165,W,,,,,,7228.64,7231.6,7174.47,3465.07,10128.38,5675.76,6191.28,8919.56,14716.58,9612.29,9417.49,2713.82,5820.81,2069.09,1611.14,9042.19,6028.11,20035.5,9170.35,6340.94,2613.23,17452.63,9088.38,6603.95,10843.28,21132.89,10497.96,21502,23602,20358.89,20254.78,12058.12,15888.34,16939.54,17723.18,7433,15791,6698,12671,2254,11804.63,13865.48,3855.18,7112.75
30,N,160,W,,,,,,10752.03,2975.61,6754.4,11488.03,13977.89,11977.01,3541.73,5383.82,24840.32,2912.07,4554.8,5110.84,2218.66,1062.48,3048.48,6013.3,10528.73,16941.27,10907.04,11092.8,1812.4,20722.57,17942.29,12700.48,14947.45,28668.45,28913.03,28807.89,22564,29752.58,38445.92,20563,11439.47,26262.56,24768.18,25473,23455,17198,15191,1741,6857.59,9360.34,8166.1,10187.76
30,N,155,W,,,,,,3972.36,7343.21,6266.73,13854.85,9470.95,7611.17,6432.43,6227.84,19328.47,4139.37,3826.97,4681.91,4788.72,5482.39,9572.95,11929.09,10231.67,18744.99,13157.96,5700.33,4535.46,15560.46,16514.98,9252.35,19360.46,28824.59,33933.81,28915.12,16046.65,32686.15,33610.74,17042.71,26702.91,38662.78,32997.66,29752,24608,13250,19142,6858,6373.25,14275.13,10863.32,13919.68
30,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,145,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,S,150,E,,,,,1066.71,1953,,2035.71,2438.26,2231.68,3000.03,4589.92,960.68,4388.98,6159.17,12981.71,9890.31,5301.34,19125.63,10575.33,4104.49,15312.16,6768.78,8047.71,18375.37,5558.49,11270.84,,6601,9645.36,10512.48,26934,19719,9405,20238,20633,9781,12247.43,12938.88,21757.81,2219.06,2246.22,5148.8,,1465.48,4664.46,7400.33,16154.32,16567.1
30,S,155,E,,,,,8475.5,2420.49,,,4117.77,3233.79,4880.79,1172.95,13628.27,13094.52,7799.79,9461.67,12186.67,11678.82,10576.76,7320.35,18201.7,20569.01,15673.09,16429.74,67475.01,22535.02,25765.77,19519.52,9960.75,23964.67,23084.33,34622.44,37028,21835,28725.63,27555.86,18257,22061.85,34910.21,29219.3,37317.87,26832.57,26136.2,10856.33,18767.29,16676.22,16948.35,28204.55,26703.57
30,S,160,E,,,,,1929.05,,,912,862.26,,5356.08,1029.09,9782.17,9988.42,6246.32,9392.18,16236.12,7849.77,6729.06,1253.06,8434.4,11192.53,1955.81,20785.92,10764.92,11022.1,1100.92,6383.87,5267,8502.63,7467.16,11147.44,10535.33,8073,14654.89,7429.53,2512,3827,7359,16425.6,12941.35,24454,10727,11782.69,8325,26240.43,42466.94,31074.11,54514.62
30,S,165,E,,,,,4613.12,,,1140,,2258.62,5192.75,4629.29,,4188.41,,2616.08,5837.03,3303.71,,3072.74,3757.16,9705.91,3409.02,35300.65,3051.98,,3111.41,4974.33,5605,5424.31,9411.39,1047.98,6135.92,,2730.49,,837,,840,1224.74,8083,1646,,,,,,3228.11,7046.04
30,S,170,E,,,,,2617.15,8642.94,7801.94,875.6,3654.86,12567.32,8685.5,12002.02,1532.4,2109.16,,,9831.62,2800.65,2727.3,,1130.74,,3197.2,42908.38,1185,5229,11779.82,4054.09,10781,6273.61,14762.66,8767.64,7401.2,10485.96,13882.76,13093.18,4179.85,1093,976.23,3729.97,10316,20849.2,,4902,8882,21598.17,13839.03,15949.74,24114.58
30,S,175,E,,,,,,4001.3,4261.4,1116,11042.62,11613.39,12651.11,15027.86,,2367.29,1703.52,3341.77,15701.64,7544.96,3705.93,2504.9,,,,26593.6,7980.46,2106,14881.28,7836.86,1305,1828.25,14252.46,3326.66,10390.92,10098.91,9312.62,12005.77,10222.81,11015,5681.86,7344.53,4164,13220,,5303,7935,13697.77,12497,11052.58,2253.87
30,S,180,W,,,,,,1058.05,6359.6,,4524.55,6718.63,8805.82,13362.06,868.45,,1705.13,1632.93,7623.45,4771.45,2077.85,1105.38,,,2184,,,,24571.61,7594.98,859.15,,2886.47,11451.95,7075.16,964.17,2204.29,7526.67,,,,5191.88,,,,,,,,,975.97
30,S,175,W,,,,,,6481.97,872.02,,6289.39,1166.62,5460.14,5360.87,1219.18,,3433.45,3639.51,8209.55,8177.04,5742.06,6961.47,5581.34,929,7746.86,28531.26,12511.33,8438,9841.25,12434.49,10185.75,7724.08,14691.79,14308.39,10904.14,18771.76,10980.02,16529.3,15608.51,18778.86,26082.52,15498,,9372.13,8339.26,6129,18293.94,8208,5195.67,9037.88,3836.94
30,S,170,W,,,,,,2867.21,,,20044.03,8229.88,4428.62,2463.3,6095.49,980.15,1852.13,7439.3,9000.31,6226.93,1840.22,2258.99,16340.53,897.13,8944.67,23930.7,18581.92,8077,14503.12,13754.14,15624.27,8775.55,8635.06,7850.34,5542,6664.31,8411,1158,15570,17155.87,28030.3,16888,13161,20568,6946,14444,14773,7606,7791.29,9558.98,9093.44
30,S,165,W,,,,,,3723.1,4918.05,,13767.48,,,864.15,3072.73,3377.54,4787.46,5246.52,16693.26,3658.28,858.8,9814.38,9292.8,4685.23,20644.71,15859.16,1348,3817,6770.63,7794.78,4128.45,4017.37,12523.09,9966.72,6936,4118.29,6427.93,9208.6,6292.48,6151,17361,20846,8726,18802,16918,12371,10468,1901,3808.83,5911.36,9148.83
30,S,160,W,,,,,,910.12,,,913.45,,,987.6,4942.86,1111.51,,2912.61,6276.21,5308.13,5015.56,3816.68,6367.35,2660.08,17094.88,33057.1,3635,,3790.6,11424.84,6038.14,2432.61,15031.53,19324.82,3173,3022.46,3769.96,4050.63,2967.5,5256,8533.35,11699,,,17779,17970,24919,,,4200.31,6356.35
30,S,155,W,,,,,,,,,,,4666.57,,,853.3,,2632.54,5029.95,3589.28,3345.5,6212.02,1918.51,46104.94,65785.21,12371.2,14164.29,,6441.98,3263.74,3500.9,3938.2,16722.4,6819.84,3095,5770.45,,2908.9,6921.35,1682,3239.65,,,,39415,15813,12054,,,2304.15,12158.81
30,S,150,W,,,,,,,,,,,,,820.34,1849.91,,1307.71,2205.35,4120.22,,1600.66,14723.36,24583.42,17766.83,17665.45,13607.6,,,9386.44,4515.22,2896.58,9554.52,5683.85,3657.98,5282.41,,4403.63,,,1787.96,967.8,,,2073,7084,7860,,,1006.25,
30,S,145,W,,,,,,,,,,,,,,2588.95,,,,3422.23,1534.14,1528.44,1108.9,44808.29,9124.87,2832,7765,2008,,13567.03,7464.21,964.06,5956,2453.99,7221.7,3898.02,,2170.6,,1309.1,3867.74,,,,4041,1408,,,,,
30,S,140,W,,,,,,,,,,,,,,1296.1,,,,2342.35,6016.36,,8036.44,50438.11,49680.46,9596.12,15874.68,3763,,7230.23,14350.16,16739.54,9463.22,7701.12,5719.77,3470.02,2272.92,1197.35,,2081.72,3793.34,,,,21810,21492,16705,,1781.33,,
30,S,135,W,,,,,,,,,,,,,,1218.57,,,,,11406.66,20327.73,3184.99,13290.98,8013.33,5179.94,7543,,,1484.67,,11293.54,2363.12,5677.86,2611.65,5134.06,,,,,,,,,4427,1814,8281,,,,3688.17
35,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,135,E,,,,,,,,,,,,,,,,,,,817.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,140,E,,,84541.7,44210.44,43330.25,30246.69,19247.36,27687.59,31919.37,37460.18,38609.76,53029.35,16510.2,12136.78,35443.22,26115.39,18879.92,18117.15,18945.63,9030.29,8297.03,15775.45,1312.02,6689.25,1718.84,5942.26,9080.08,11145.15,9243.68,25384.25,6133.04,8531.8,11616.91,25328.82,28779.65,27990.57,17489.1,16902.11,18776.88,11038.26,17496.57,17266.04,14134.29,16813.09,10646.9,9829.09,8070.69,8199.54,12892.21
35,N,145,E,,,33289.16,30293.39,11788.53,5936.48,3049.65,16830.21,13102.55,33732.64,10453.61,13417.28,3430.46,11358.58,13660.41,3465.85,12340.75,25818.6,7421.53,6426.73,7030.51,4862.66,3789.22,2247.44,3964.29,9036.4,14084.09,19359.8,22281.29,37163.19,24100.53,24610.95,28534.65,40629.57,35972.18,40409.89,29982.77,34334.65,24506.97,24662.44,33905.67,28781.64,29573.33,25686.25,10505.64,32339.42,10989.88,21721.61,32882.22
35,N,150,E,,,24435.38,25992.9,9927.53,14644.91,17849.64,20552.17,19510.23,42831.83,10933.66,7645.31,,9984.21,18774.99,10824.6,23408.91,58996.24,20630.41,30589.64,19362.42,25824.82,10865.57,10413.18,18726.86,28299.81,33705.46,42987.54,74070.06,89634.68,49498.93,34052.8,31331.39,58511.83,65851.04,83046.95,60482.28,59000.27,69346.6,64479.84,80722.54,82397.84,84768.39,54205.06,75095.03,60397.23,49524.86,61640.58,78450.45
35,N,155,E,,,24931.12,13330.53,16825.01,19856.69,17230.72,16030.45,24562.56,36233.81,64385.4,37016.26,19031.39,22748.19,46773.33,43931.33,122729.24,85319.57,58483.41,54355.88,43733.97,63108.85,44017.88,35575.48,56864.86,63531.83,74052.99,82765.43,139446.05,164931.95,92898.7,71860.71,51608.86,72507.48,79297.73,116998.61,100475.18,87810.13,94509.39,115912.28,145421.72,125059.3,156880.52,96456.32,79165.24,48628.07,57990.23,54635.17,48859.31
35,N,160,E,,,12798.78,6329.19,11461.71,15438.88,30160.85,5815.48,12998.17,25898.84,38771.23,36281.1,18424.57,21217.72,24670.6,74994,10270.64,65295.35,20234.51,16505.26,12392.53,14820.4,20377.32,16060.71,31888.12,24693.58,33372.74,23451.07,63424.4,47639.73,29971.38,24558.32,34263.69,32424.5,45982.98,32492.65,38639.07,38848.71,75109.1,75268.25,73380.13,78717.16,70556.34,66668.06,52993,59949.39,33759.71,29712.67,12613.19
35,N,165,E,,,9829.22,5874.67,13332.14,27050.78,19147.19,2054.99,13538.6,11384.49,13934.15,18099.4,18013.97,6547.61,4691.07,36741.34,6668.5,24067.35,6807.89,,,3950.11,21027.34,15845.54,20169.74,9652.13,7760.39,7061.84,22494.07,30983.09,16388.07,22605.85,38254.66,18641.03,18049.42,26588.58,30410.34,30723.19,27999.6,60826.49,37632.85,40011.96,42592.8,17186.14,24128,8627.8,18737.73,16497.05,32972.57
35,N,170,E,,,6211.5,6132.01,4268.9,18534.35,28176.96,32808.8,39134.94,27805.08,28481.57,35031.67,16724.9,23041.21,28362.49,25341.13,20863.79,17953.77,6936.44,1254.18,,,,4385.58,2949.98,1105.52,,,,902.53,4255.32,7878,17650,7343,10895,21547,18578,23214,22120,7010,13453,15316,12234,4406,14028,6235.99,9694.91,15840.17,40476.25
35,N,175,E,,,8574.51,892.17,1494.26,4987.51,19279.85,815.91,10152.85,6238.76,36498.77,33329.41,26631.59,19849.34,10284.25,6759.24,17365.33,25161.95,17358.5,7172.05,,,1166.88,,,,1171.13,,,,,3234,8208,5499,5889,4145,9422,9424,13538,5125,17612,11623,9125,5280,5409,1192.48,882.65,,1803.7
35,N,180,W,,,,,2129.21,2801.35,819.96,,,,6350,43618.35,878.94,,1356.2,,,,2209.74,,,,,,,,,,,,,,,,,,,,,,,,,,,6163,,1869.81,
35,N,175,W,,,,,,,885.21,,,,,21025.69,3443.62,3868.91,829.2,,,,,,,,,,,,,,,,,,,,990.44,8240.54,844.84,1939.69,,,,,,836,,4890,,2889.56,2205.2
35,N,170,W,,,,,,,,,,,,,16167.85,4067.6,,1691.5,,,,,,,,,,2029.97,,,,,,3986.8,,,3232.92,6478.63,,1653.31,4203.66,953.55,,,,,,17265.12,2030.79,2333.41,6227.85
35,N,165,W,,,,,,,,,,,,,5026.13,10703.5,3441.67,,,,,,1732.65,,,1100.53,,,,,,,,8955.45,1318.63,,9468.28,4245.56,2349.05,2264.2,3209.6,,,1139,,,1127,3827.25,3930.79,3608.09,839.07
35,N,160,W,,,,,,,,,,,,,4173.66,12232.78,,,,,,,,,1242.2,5709.2,,,1142.67,,,,1070.92,8132.88,3691.72,,10607.97,2119.37,4157.01,2005.07,4582.65,,,,,,,2583.61,,,
35,N,155,W,,,,,,,,,,,,,,13867.74,,,,,,,,,4147.36,3464.53,,,,,,,1502.03,3297.52,6808.02,,3726.41,1944,3204.06,,5687.96,913.7,,1106,,,,,,,
35,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,145,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,S,150,E,,,,,,,,,,,,,4767.6,8048.88,943.27,11692.79,11024.44,4421.81,7971.82,6722.06,,20369.8,9460.36,7181.11,7254.75,10345.2,2458.85,,2533.36,9623.04,1753.22,11185,7361,1496,,,,6661.26,7021.91,7976.79,6164.86,4720.33,7642.5,14236.48,10194.93,17499.9,12809.31,10488.76,9165.62
35,S,155,E,,,,,,,,,,,,2055.13,,9113.66,11248.77,7430.78,20162.88,2602.74,7767.55,7198.61,9092.29,6147.94,7348.84,11369.63,14025.08,1459.75,10761.11,,1249.07,13954.43,1742.14,5246,12427,18470,12630,21551,24159,25019,26209,23431.76,23962.58,8714.99,12746.9,31387.78,26801.44,27934.29,11877.55,15588.48,
35,S,160,E,,,,,,,,,,,,2057.47,,11263.2,5371.6,930.41,1420.74,,,,2060.14,,1938.43,33097.2,998.44,5651,3539.89,,7108.54,8436.13,9338.24,4033,983.44,4659,9537,5902.77,3118,4480,17821.16,11448.2,5793,12590,8097,17785,16116,7458.92,16344.76,11603.27,16712.24
35,S,165,E,,,,,,,,,,,,1199.7,,10146.7,,,1908.11,,,2692.49,,2546.08,,34483.37,5695.51,3673.4,1464.47,7882,5779,10120,12050.06,12369.25,3817.54,2098.87,7934.19,12519.52,20101.56,3000,17028.35,19290,4771.34,19240,3736,8548,17281.58,3678.19,10592.01,14242.54,21183.7
35,S,170,E,,,,,,,855,,,2757.11,,6345.06,,5117.3,1974.32,,4438.57,1189.27,,5202.26,1150.26,12192.61,1974.41,25558.75,32354.28,4509.93,6625.96,11928.35,1549.45,3515.26,10633.6,14829.89,19976.12,11805.38,21613.55,20016.08,16660.23,22561,8945.29,2418,6547.86,9316.43,6400.63,,1689.94,,1366.38,,2001.57
35,S,175,E,,,,,,,,4959.7,3215.61,15823.73,3181.22,13285.66,,2060.83,,6415.09,3710.9,912.05,2504.75,4712.23,1106.45,11959.8,3227.46,76180.6,25427.57,,,20311.63,,,2932.2,10150.75,12339.73,7466,7962.47,4938.52,5487,8744,3995,2172,9016,6134.96,1008.96,835.72,1699.08,,,,5476.55
35,S,180,W,,,,,,,,955.74,,5807.11,,2086.88,,,,2666.4,,,1991.07,843.8,2514.1,2353.39,1104.29,,2729,2046,1969,4490.4,,,,2121.71,1929,,1178,,,820,,,,,,,,,,,
35,S,175,W,,,,,,,,,,,,,,,,,,,2999.22,,3133,6492.24,6711.72,41919.66,42915.2,,3569,4427.39,1391,4607.93,6256.47,14397.96,,1407,944,,,,,2024.91,,10947,,,,,,,
35,S,170,W,,,,,,,,,,,,,,,,,5921.93,5130.37,1060.68,1768,16652.01,1987.09,,12893.44,16574.28,,,2492.57,,8493.83,1751,7835.77,,,,,1274,1808,1519,7537.61,,,,3602,,,,,
